RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30
394486,72,"Columbia, SC",msa,SC,903.5039014362334,904.4919968141288,914.4598802981918,918.5714901511265,920.0600638020962,920.9586696378594,925.2404657445015,929.4498503211407,932.0146268770644,933.4910985844764,936.228495246006,941.7422224759156,945.1595514597192,945.7292200736514,942.414390796468,942.7161482577392,945.8719057039358,948.6213655128438,949.6369772190616,950.4796793286866,954.172322106764,956.926913944225,961.5317624167234,964.187474711711,964.4303431511548,968.3576861050802,971.4411300034665,974.6854016701182,975.892631918969,979.4046833421614,986.6430895417553,991.2989593475097,992.9614036720153,995.5541850471889,994.6325808878355,999.4687913424488,1001.7724785669092,1007.4185644269429,1011.0050412307279,1014.484488063901,1018.4476809033258,1021.611948670682,1021.7319075207604,1027.5724579946216,1033.0515897496925,1040.837214558429,1042.7231920246888,1048.0019374131625,1049.464011534822,1052.5892810041012,1057.0561872911117,1060.9213201513883,1064.8930366910138,1068.4534670985465,1072.772442143732,1073.9382367049493,1076.3338108318155,1076.6547116130764,1082.8697985208385,1083.7752227302935,1089.4656638243528,1091.374558163782,1102.2413618497567,1102.4865494161816,1105.8476542639428,1109.6038098994122,1114.677882039598,1115.85732455032,1123.4786044519183,1132.982614200344,1140.1092984632035,1145.5422295402984,1154.365733997449,1165.0614206130613,1176.48897256066,1186.5732543144418,1200.4021677894843,1217.6250018170695,1232.4478004936266,1253.24186632613,1265.482498601914,1283.6295721335798,1295.6006773142192,1306.8236148048063,1313.5632077412845,1320.740774836235,1332.8482622268612,1345.6980029122135,1359.4945786187502,1369.198183542809,1381.9426535870887,1386.8311602740796,1394.4892595685292,1396.406626445115,1403.535308268236,1412.6106111856898,1415.9185882476925,1426.2235949484104,1432.2159181805794,1445.769421747422,1450.675857224954,1457.12750739212,1462.9168591765724,1471.055619135425,1480.6939475611807,1486.2442057788867,1489.5291910612298,1494.9334036469115,1501.8311979319174,1503.888636320579,1504.0354645897207,1508.5402514444427,1515.7394663661646,1526.1043997388008,1530.7147639015059,1536.2461412931002,1540.8679145202927,1550.0571625051439,1559.747274101601,1566.8009560224057,1576.437913921372,1585.9798587922442,1598.1086625104822,1602.7555677533967,1609.4966649582577,1613.863940564387
753906,73,"North Port, FL",msa,FL,1290.2129942767415,1298.2868536013832,1294.7908025597796,1295.0593734593206,1308.7198083730957,1318.8831813566067,1327.1811035560515,1326.6162064801306,1334.797994931618,1344.258175356388,1348.0018905821655,1342.7675935948782,1344.6516218599504,1357.6108285627658,1370.6882954085181,1370.5593737727622,1363.210388025389,1366.3050153365195,1372.9132305591445,1378.1557161540454,1374.7481987555984,1370.47184211832,1377.4517890871928,1391.1612686421904,1397.6973289658729,1398.9086455015347,1409.93851085251,1432.0368715806972,1436.8470263680622,1435.8101495138667,1426.2114753024048,1429.8098990068831,1438.0235512866464,1459.6226835135267,1461.213918846103,1465.3655698162968,1459.5213894921012,1469.9566982319504,1465.868261305967,1463.9713157208823,1469.0679680265227,1475.456934778759,1485.3152909848677,1488.2497623915056,1492.9985814315578,1491.222614984584,1493.961302452928,1497.0986075104552,1509.2695938929862,1512.1504562169157,1518.6272835870673,1520.6418352757096,1526.8207624108443,1532.7188359417476,1539.21743628616,1545.059543099819,1548.7174661456881,1550.8686759668562,1557.1944600083661,1560.7034625601052,1563.4287281011316,1566.0827113470004,1575.0740261333538,1574.0828228510022,1573.3068157335044,1572.038396229958,1576.332141239192,1576.944739036161,1589.9404311407761,1609.1690143192563,1632.935531365837,1657.182516060667,1655.533355717965,1672.3704963627206,1698.0913968933846,1739.208222039367,1783.2813492852722,1832.0467751864405,1897.3066363021092,1962.5904694254205,2013.8763912627835,2052.819796272136,2085.7658022330916,2115.4559735557773,2158.202840636167,2182.526915544078,2199.232911729272,2225.356478864171,2246.8645767369517,2276.183391423989,2274.484924891924,2259.0978806713388,2260.484534450795,2260.9412873811852,2288.6191001651964,2292.999300033059,2313.2942078449696,2319.1112192037413,2336.8209447733434,2338.894346974513,2337.6837195075286,2323.730949595028,2323.9838600131784,2323.7774648668437,2325.4414991418334,2321.3865480070685,2300.223003467625,2296.1658226386594,2290.4765999999763,2305.7344154096368,2307.492451703735,2308.519580020454,2314.909653873956,2322.488032660363,2327.94166325883,2338.552899995369,2340.6796914814017,2348.2425412841235,2355.0071059187007,2358.9601878911144,2353.026235749736,2339.4304156644876,2330.2249445213065,2324.8523152779344,2316.046896338223,2308.739508365703
845158,74,"Dayton, OH",msa,OH,787.5576484343153,787.806910952792,785.7994543372164,785.7124306387576,789.440734941638,793.4675507861045,794.6828264423874,795.376465679697,795.4949860089461,798.5988795735349,802.8456744433031,808.8736628722696,811.2670341188641,814.5236657443875,819.6628132712302,821.3174584853033,822.8268185531489,822.2998375471612,825.5577243265744,825.5502940582644,825.0667404853887,824.1879330209991,824.9312007614042,825.3575023307826,829.797757343615,835.4921631019057,839.7039813908582,841.4367213064526,845.0075528248391,849.5337774822649,856.8393599626972,858.1048122082401,862.3452080856571,862.7032589517559,864.6994268804817,867.1109882613293,868.2832811754662,872.3104448742222,876.5194432642683,882.8987215724419,885.0483420445626,889.2176220171845,887.8620556406943,892.0964527254092,895.648734320924,901.5897179172274,904.5513780957608,909.6570646651481,914.3735354277046,915.6381745380353,917.2230699455082,919.216803048472,923.7631337319035,926.861061836083,932.3745352259018,937.4011902270165,941.7335069527369,946.2716419192365,952.1089296616597,956.276204072558,960.8661795584526,966.6458495213546,974.0147519273761,977.8292504270458,982.0010428201979,986.0611612770541,991.6197545733996,993.9958995412751,993.7625857511687,997.6764565993532,1003.2327358651632,1016.2530066840691,1022.9155960380593,1029.0843494441517,1035.0199250680819,1045.3455610340457,1053.3226593492886,1064.6911399043659,1073.1878712286689,1086.5660537450356,1101.9293313077305,1114.3604736783095,1123.6786842117097,1128.563679941136,1134.8237407988304,1147.6054104963719,1155.9614736802896,1165.7467472615604,1171.5878435770514,1180.3743948636438,1191.2136902968236,1195.5413962076836,1202.3425759705747,1205.753552931585,1213.1623341182021,1216.5950396591727,1223.9013323012832,1228.0950936375702,1230.8695265493868,1236.5512474984457,1247.2874431830044,1256.0604959958343,1259.2841209903856,1265.4634432655864,1270.3668341213645,1279.928574464886,1286.1660193573073,1294.5089336736407,1302.5496465057415,1306.3551511540172,1317.3529361416633,1319.6922145221488,1324.8894238802393,1325.313648375238,1331.3592821763082,1337.3217142643018,1342.5564678503058,1346.267916101249,1351.0433863713474,1356.743190849478,1360.3774075751119,1367.2924825239486,1370.1450399132852,1377.6505646528008,1381.1479800076302,1388.5448513538443
394457,75,"Charleston, SC",msa,SC,1142.119431817894,1149.0265206812137,1156.7894211568453,1152.718749726838,1155.3525788765628,1159.9620850198753,1170.079075346327,1174.2595591604718,1178.1288195281936,1184.3636860059376,1190.8217275977722,1197.3836904834152,1199.3653396169761,1204.6997551506508,1209.5880000496636,1215.8842365673515,1220.7148084515163,1228.5291162006731,1233.9220677100263,1239.345459366481,1241.9470392941619,1243.8857753132438,1246.7500047105348,1248.8836534717623,1258.6186718701506,1263.6521815065407,1268.3677872291923,1274.116004116558,1281.3786072627342,1286.5509506384794,1289.2177277640408,1292.1929491585538,1299.0892287487884,1303.141851785546,1310.8750062471545,1314.911733575619,1317.236331531433,1322.188957032172,1323.7105935410168,1329.4371047142179,1327.0039420406638,1329.8577112374617,1332.5099414416868,1340.0374097779156,1342.813776271849,1347.0990074795532,1350.7555669945896,1356.953327311155,1359.4570709120146,1363.2163746813585,1369.4639968761999,1371.9682952904398,1380.1198589116711,1384.5035771210216,1390.5863359452264,1392.8235787857448,1397.4223196807336,1402.3066130477664,1405.6937705587115,1409.0927960516196,1414.8088837215691,1419.112707799987,1422.9762404166165,1414.828222385013,1406.9930067586536,1403.8075424737135,1407.5832232270986,1414.7647668599511,1420.524944930894,1424.9408180994774,1435.6062061049738,1443.9219530275677,1463.7816702982354,1478.51230511193,1495.8550126607981,1510.9538862149122,1531.214474972546,1557.6391527581095,1584.5042524576302,1615.122558893558,1639.9004168202334,1663.9591479586097,1682.8528796531955,1700.2240470390184,1709.6319606751556,1723.1451856527162,1740.1239607326,1771.6333135672296,1799.090372453549,1822.60253055321,1841.206807554076,1854.5936584355966,1870.2033502049399,1880.4967491429952,1890.7726006888013,1898.0520434654627,1903.5640957428923,1915.4818397529025,1932.9603722369432,1947.1025886673294,1959.3797265693966,1962.5395462845424,1969.3665271734014,1974.0388557199024,1976.0139281176178,1978.9409869420128,1985.0184526795465,2003.635525591353,2020.7375653180711,2030.0169155694616,2028.1471267203287,2022.515968996849,2024.6969839465937,2033.7089840289193,2038.1737038787296,2045.3566034978041,2054.3015860689197,2064.59561425219,2072.410876228309,2071.307301072083,2072.7725188441577,2075.4403899481545,2082.2392655084113,2089.7762863178114,2092.429173146353,2094.4319027805413
394648,76,"Greensboro, NC",msa,NC,847.1134903779947,848.633801447202,849.66699992473,854.3044801349811,856.6702472650622,858.6968792231863,859.521324073305,858.2382833089675,859.8972395701082,862.012179241483,868.8356394301093,871.2595648858683,875.2278292505391,876.3420257881015,875.2310074350854,873.9342716028823,876.5351523557515,879.1820172401667,881.6667736222422,884.1849332774814,889.4619373626091,891.7003815668992,893.0943862460867,894.6602756323718,898.6261234046591,901.7151678437957,907.9538363942056,909.2425005415957,912.1790065536388,913.6566772851901,919.7166748279853,922.6739614088021,923.0951181249386,925.3334725453358,923.8070808095024,927.279035374155,925.5722382576731,933.441128461605,937.5414955478584,946.7483619695867,946.5456632550803,949.8156805596358,952.5426360748535,958.7215643955012,964.2234135831137,966.609314246936,970.1282868640599,972.7602109630823,980.8367360758492,983.3225583969031,985.7041411838151,986.667447914732,993.6354875405393,998.8299008490544,1002.4128302869836,1005.0844229572725,1009.0334187258492,1015.2769919900169,1022.715886471519,1028.535727565131,1032.3012343964494,1036.0420091380017,1041.1098878590474,1042.0600737899488,1043.9701303445756,1049.4866670533818,1053.3203686566173,1065.7595221277259,1075.3468511647725,1086.1952991997173,1088.1672197151966,1091.9049614560042,1093.8962289106705,1104.7776732243697,1118.5107975583644,1135.8096573755865,1150.150449061279,1161.5083898602516,1178.3113790025625,1195.299717605428,1213.5295669405364,1231.2802734287054,1248.3170334414356,1262.5624115753621,1277.6989681017517,1289.7797201949465,1304.033305435901,1315.1318640813397,1326.893978618424,1338.7369302825307,1353.9065865796276,1362.5722196071868,1368.768322689979,1369.5174356976995,1375.4115826146844,1386.1225536179652,1394.7405772261661,1402.9200347352833,1406.0444329773902,1410.187840129471,1412.7731652267162,1418.6651879777442,1422.24896898151,1425.661237471076,1431.0946049334666,1435.628805650668,1443.8964219193242,1447.1182738911275,1455.2391793790732,1454.6182147753407,1461.1524244522222,1466.5839711464641,1480.7031021066687,1487.0579434679582,1490.9901714731297,1497.4396407250097,1502.7165368702904,1510.921046770939,1513.4075457288916,1517.3302490268384,1517.6337654335969,1524.6847872925284,1527.368605104633,1530.1962535580205,1526.1586195459915,1525.837145198789
395134,77,"Stockton, CA",msa,CA,1301.7439910295586,1305.259593393714,1316.3088388688254,1324.964809499295,1334.2106182262805,1339.139905121087,1343.159747501474,1353.108304472012,1362.572117458824,1380.401546494605,1392.2646026641557,1403.571866378267,1411.286099883918,1426.1561885220376,1436.0657935383374,1439.0546413530624,1445.207234812207,1462.2464540896642,1478.5311568954176,1482.321336863045,1492.2278551777902,1500.6406850483622,1518.2932230521888,1527.2904674243093,1538.5098131350185,1543.8347840854503,1546.6798499089075,1563.3749639313473,1573.9933273797274,1585.9495934031206,1593.9146880135818,1613.7440729176205,1625.1633510825304,1630.0813031035607,1625.0782217496155,1635.1795941962346,1647.4910894991312,1666.0524983608352,1678.4510583263475,1686.409517089104,1693.0654063965771,1695.73318376104,1701.174782840847,1707.4472580874276,1719.7217498090224,1726.2311259772662,1740.1054129836011,1743.3652811959478,1748.777676436992,1745.7472443684621,1753.8836932301892,1760.110699908231,1770.149611779796,1780.6180175141906,1791.5537603268615,1798.6923325952193,1804.4866268218323,1818.6383867092125,1830.7090818062784,1845.9136904528432,1858.6328039484156,1876.641712494974,1874.6679374375065,1874.7781120091583,1874.4550558166518,1878.991140663277,1893.4752128870248,1912.8024737512171,1937.240699058898,1966.8216615240833,1991.8867382213818,2023.5207264737912,2040.74376948039,2059.1395416534133,2081.2866971774456,2108.0474543699215,2146.4016884306566,2177.8577040616883,2208.1967392674032,2225.8241795350027,2243.3378748906807,2245.5642022871293,2246.572866169649,2257.1795745013114,2274.740870121494,2303.180662870971,2311.5926484052857,2336.511563629676,2334.110183752844,2338.9027207035465,2327.366726815437,2336.6877265038347,2339.130652834572,2346.4673726582582,2354.838014858585,2355.3915918722323,2358.645323333593,2346.689309124943,2356.8466489511716,2349.6742122754144,2363.092266077051,2368.7460362592037,2387.0748145818466,2391.019121432866,2399.346037246973,2408.183903220075,2413.7830704297485,2418.6781945783737,2427.5180706063843,2439.1133461957465,2450.3203004010716,2451.80563369207,2460.331383176943,2462.4381165378722,2466.0223070737666,2472.7319415133124,2478.8537792438815,2484.815540121997,2492.7188017150993,2502.4048738334654,2506.280217837616,2512.9016003348934,2512.564294407381,2524.5277623685993,2525.9030908943837,2534.703364281158
394440,78,"Cape Coral, FL",msa,FL,1041.8319667605754,1055.2745744716833,1062.379927173265,1077.0302851319875,1087.0882588120867,1100.986247646027,1110.9205239968323,1117.5482181916195,1129.0764619136999,1135.1102840581045,1151.4814528761933,1154.4372293440867,1165.0398594181534,1162.0015729128643,1168.8510396868298,1174.4164741697825,1181.8638461704124,1184.4881883571752,1189.9255947966296,1197.3734387481882,1202.5535448475089,1204.2305181150195,1204.8770919272172,1210.271499311793,1216.8858144503652,1225.0672842543165,1231.21130787729,1234.601003182569,1237.8142947921526,1240.9841564284006,1245.6227160350497,1248.2818713560225,1252.0129041281477,1257.929385567326,1265.5681884415098,1272.3522466225154,1277.9246788053833,1287.5593009484573,1292.0813947361924,1293.4271382905233,1293.750317449909,1295.859835124603,1301.243102948588,1312.8423759466928,1316.848852924069,1322.5605926446094,1315.3832101254177,1318.2496219402371,1321.2343263237908,1325.1930169143895,1328.2130310698194,1334.9520994621432,1342.1965701089794,1348.8131452026917,1351.4203721883205,1349.7001265010472,1353.5384803993113,1355.8005071809557,1366.9330077262332,1370.180786353747,1373.3863000614076,1373.8574873873117,1388.3715232035208,1387.153724294842,1389.4643220709654,1394.9604908196973,1408.601444010255,1418.1418945406513,1428.0423027812062,1439.770705687876,1446.2181385109573,1457.0388176087888,1467.0857164896217,1483.515255976801,1508.986611749187,1535.3826094444962,1566.681242256712,1602.4644646903578,1646.5223574675456,1706.5263673449433,1756.3495417205747,1788.3534886864172,1819.8925730155775,1856.6615879644698,1898.1632003532752,1922.6967881080855,1932.5944749949765,1968.4978558863195,2008.5621439581103,2036.8025687707839,2048.51454872112,2039.5578311869685,2047.9160569572891,2077.333064059681,2118.129839675546,2146.6402047393854,2154.048493924815,2162.3261375159996,2183.6645431239035,2184.7672294104336,2174.090305113854,2161.7218511783562,2152.642014742401,2149.130881027879,2138.6396398615143,2133.8263922904316,2124.836125230304,2120.834488593285,2116.4327107460367,2118.3696058686123,2111.8213939286843,2105.4534098532067,2100.1895303587603,2100.7813863675005,2105.6037176024197,2110.6750736021804,2113.6196897275695,2104.940694711649,2093.207278764126,2081.1950412396086,2077.0310921106657,2070.0039167527048,2064.859017067043,2061.9580118054264,2061.1886435649562,2057.7161069408608
394399,79,"Boise City, ID",msa,ID,937.4469779017786,939.4540507943391,942.1645846983403,942.3725916538282,950.467106824763,952.5359338463038,958.5550522484659,961.4931282085552,968.3372527249934,972.9669960858753,978.8514655448631,986.1120379651184,992.1732250881213,1000.4852079065214,1002.4917581157836,1008.4344494008959,1009.2452979184579,1017.767316373422,1023.6791113050257,1031.4846479323664,1035.6763183696269,1043.2088729794082,1044.887113724578,1051.0666723115319,1053.8516467584805,1060.646411773913,1071.3867645771595,1081.8341996393788,1092.4930020015815,1095.636622025585,1102.2896374308511,1110.3386068726454,1119.2568069262486,1125.0704362663478,1132.4102243092643,1136.8899941702116,1146.4152979465075,1156.5147197478655,1162.2363504861546,1168.7171358000398,1172.8428763928111,1186.8259307629517,1196.9318954515386,1205.9618837327346,1213.5769494243634,1218.9544648341969,1229.6227401839012,1238.4733887125133,1246.7049193535524,1251.7341798066484,1259.710646293289,1266.523673235504,1276.1790839338084,1280.3682017534995,1286.4023466900755,1292.274774089729,1299.5828069609802,1309.627661844858,1315.9205380638496,1324.0906389272398,1330.857249263564,1338.801516762966,1345.2242118367285,1340.0605160696664,1336.626580325687,1334.429145760945,1347.9555669136794,1365.8082561130884,1390.3301292836065,1416.5288590211255,1441.8213877735768,1474.5582269037752,1497.461089989015,1521.4976328536977,1544.6278717595212,1579.649972754202,1619.383726340143,1656.8996259060502,1683.5029070242088,1705.7189991702087,1716.7577880881022,1726.1444244297277,1739.1471855767156,1742.6036663036652,1751.877559597379,1757.6707833960395,1767.9241674837792,1783.1586576841476,1793.525651556701,1805.7048349462784,1811.7466625423792,1816.1705200988245,1816.9603281405543,1809.4166338460445,1805.2000366386487,1798.681731204686,1802.600463289854,1805.3961395245046,1814.5320129288496,1813.082201372909,1805.7999230007574,1796.008344660507,1792.111066363815,1789.670058148355,1792.224228034009,1799.6818871478636,1800.849836370623,1810.7475669244727,1812.116753780862,1825.917048978651,1826.5249908824564,1830.0527940534091,1831.6896432319359,1833.1327476006368,1839.4759149371728,1845.7634054134223,1851.5170259531062,1857.213096134091,1864.980811764368,1868.369681826448,1872.2017002466464,1867.463619030384,1868.9226640303561,1871.7866673126778,1879.7146310808762,1888.7215044019679
394484,80,"Colorado Springs, CO",msa,CO,1082.953393561825,1089.318059219821,1090.377690968406,1092.6471967653522,1096.8681980397446,1101.7269928923538,1109.9138281935082,1114.7665045329943,1120.1682385127272,1125.1946091174636,1133.3703233497806,1137.9272551155684,1141.8642685897014,1144.0133442256702,1149.0965248176494,1159.68503523265,1166.5055018581304,1177.9365106463874,1181.2070555650992,1189.922120935067,1195.2142521787544,1204.3095039520915,1207.460465946351,1210.9972280776565,1214.0139632827272,1225.5472730733256,1237.7751218551996,1248.6331996068313,1254.1909114950158,1260.3421015948186,1264.6067913447473,1273.3792520194079,1281.9992893611425,1288.4534464737767,1294.5161727853665,1302.2057020104444,1315.1538547438527,1318.361700791959,1321.9375841540284,1324.8129209394012,1333.7748171218936,1336.1907970253733,1343.466360604567,1346.3960516968837,1350.9968678062896,1351.5096553900098,1361.571936942251,1367.9615120505011,1376.4229181593294,1382.5067653196104,1388.4673635715867,1394.3689152769643,1399.002512160054,1407.3342124257588,1414.5450192466606,1421.6657962662505,1428.2365413275334,1438.229216017667,1441.961174328874,1447.750259768204,1449.2319043962652,1455.7142766225938,1468.864265295396,1468.2087699644505,1466.5266131050373,1469.1556103365056,1476.2283428050903,1488.4716325458478,1502.1037882162043,1517.639264729334,1533.2910919870617,1544.0045251066733,1552.321998099218,1564.2052461220057,1580.2517323155469,1603.5231520194916,1625.9442785126857,1651.4927026792172,1678.1688341327708,1703.2755250979062,1719.6629830742002,1726.481481504456,1738.6059035868118,1750.8498756928268,1765.0869185634388,1771.486052170272,1781.9357530407312,1793.5361891886064,1808.856256844661,1821.0472541277584,1830.6389708793793,1831.4435818333818,1829.2132818944385,1830.9374761135437,1830.0520851318868,1836.6605638881733,1841.985136004691,1853.5252543202357,1861.613400998969,1864.4118325130648,1863.1231968055774,1856.713233791284,1852.753727870958,1854.2191701689444,1861.6673390615676,1867.8131922973646,1874.7056537602873,1876.7623616350095,1880.8807375983367,1883.8946820900567,1886.5305511023757,1887.0340842158455,1890.619818976893,1892.9881061894805,1897.6532119041897,1901.9680919610307,1904.2803075994086,1906.9587738418847,1908.4593606932583,1909.5579875754288,1908.7840216018421,1906.8850465809237,1905.5011320907502,1907.3197225009253,1907.5279936307495,1911.1056000612552
394798,81,"Little Rock, AR",msa,AR,858.3095028733172,861.5217911150265,862.9453352294547,863.6298395310763,867.1773836540775,869.2503745572661,871.0913357935505,870.8617926562657,871.3016560299607,874.708086406867,876.5291158340389,877.2824917129884,875.3628694375599,877.6702872795908,875.9860106648501,879.3031964976818,877.011282941652,877.6612571860139,876.8158318438484,879.5358753113787,883.118455558723,885.9614318776025,888.363113176919,893.1726132495093,894.3932366042175,894.5347213207488,893.1701428875474,894.7316931847588,895.3791213847213,897.0113513714144,897.4461372327489,900.5814078876351,900.7722898245695,900.5344421838212,903.2846948925313,900.6947234546118,904.4302741113729,903.083592237719,907.2399732879616,909.2642436532034,909.6819892905057,909.3149655014869,908.9946470740366,911.8094221776527,917.3998827405305,921.7868536058104,922.7778015492377,923.2522474475418,925.5116742067671,928.6827672582067,930.6864643441363,931.8826892074936,935.8263513105347,939.3459323372671,943.7349398839256,943.7150270349331,942.8295426997739,943.1576209023958,944.8372597290834,949.1136112095834,949.746534042681,952.2196813502711,955.6882488621677,960.8670247363684,962.5319257788946,969.8638725721344,978.6704029492623,987.3908815565891,995.479766955865,1000.8412972444501,1007.2760208224603,1014.168781268922,1019.8881190345546,1027.8822562743396,1037.9451656884255,1051.5072601051365,1060.7135492437421,1068.8873303109006,1073.5596145120267,1088.9519460545432,1101.2330525037223,1112.6185936340976,1117.7167974722204,1123.2721988157814,1134.8273520813302,1142.219158507107,1145.669532332725,1145.7199283051475,1151.534431591963,1157.916693145728,1169.5391918443047,1170.5280974514988,1175.5730874383187,1174.2055387372986,1181.2733574108454,1182.0898245680025,1181.966452532808,1183.1367794040527,1188.324827682575,1197.1893036977929,1202.9945659423174,1208.2738493414263,1211.18110157864,1212.4512479665254,1215.3327067353057,1221.3215678310105,1229.5878945751786,1237.6606944120201,1246.039675584624,1250.4867998092066,1254.4505616165202,1253.4938656464687,1258.0614347820413,1263.0663207180087,1265.5589944654873,1272.0254296142964,1275.6064948572746,1279.9278537014181,1279.1661778851592,1281.1924449573287,1281.7508259877409,1285.110212152903,1287.1471204672248,1291.3432412423779,1291.2703506001249,1290.6249931171085
394766,82,"Lakeland, FL",msa,FL,1036.5113337955743,1037.1688060254278,1047.018475453682,1055.07249444993,1063.8792209129358,1066.547730716616,1070.1239920664846,1071.8057305131267,1075.1903366124097,1081.8095581273112,1087.749665241257,1088.2746985238423,1093.907811393654,1096.9352700315249,1101.3141933746524,1103.2659041708544,1105.4858225645262,1111.6522678924564,1114.679405738863,1122.0578412745872,1131.085017129263,1133.7144508707177,1134.9291727273626,1136.6242725109144,1143.0072261820649,1149.8208976937701,1155.3956445087485,1159.2367673427227,1167.6261146184381,1172.93308341136,1177.050356214444,1177.0196973133684,1181.0316292340497,1188.0467696470769,1197.067651179826,1202.3892786593553,1205.758534009488,1211.2107893433943,1220.5581523481396,1231.0694984548995,1239.569690193506,1245.8680151247838,1253.4799130119154,1258.5490558981983,1263.4414082603287,1267.2484771419115,1274.3113495579087,1283.6256959188477,1290.7036409801412,1297.4165675052957,1300.2299076164227,1303.8513155498424,1306.756946197131,1312.4175914330167,1318.394541273266,1327.634735863963,1334.4473127784245,1341.8158296441422,1345.8157121796096,1349.9364526609068,1355.6562087082661,1360.5718031549586,1368.7612892655438,1384.6410654373012,1385.9719609697452,1382.033842192983,1373.4736132027163,1383.2706101680767,1405.3452702358709,1417.8291189867205,1432.442111985005,1441.4041303989432,1454.027874081807,1459.5142301340193,1473.9960925532914,1489.9579547654175,1517.5231985805797,1551.502183221344,1589.3530964239194,1622.3248567690412,1650.7602859058497,1679.0882153355008,1703.7634986284736,1721.328173378431,1736.1580603415878,1754.5507298412754,1777.2720627351378,1794.8345940118845,1814.5829763647973,1829.816105362908,1846.7347880292286,1847.6393759231928,1843.1069525368878,1845.046600709385,1852.8496495886948,1861.8779924826454,1867.2643515927107,1873.637031198403,1877.6364247426764,1876.6361208564804,1875.465097991349,1880.3409985367189,1882.0506219683825,1886.5411456880147,1885.003663123268,1887.4330023654911,1885.457843839635,1889.844789349076,1894.392433835241,1899.9514448357893,1903.1918639042767,1908.1484708467774,1908.4007339939135,1904.2271493341598,1901.6126588021841,1904.4222533491213,1914.2996493841622,1917.7779088589064,1921.7281810002644,1921.1941772191947,1922.0062970074143,1920.3899628763832,1919.860566129134,1921.019768438676,1924.4983301121488,1928.7207698501497
